Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,São José,São Paulo,1,Morillo,29.8,23,51,2,9,7,10,3,4,3,1,4,4,3,0,2.0,6.0,3,0
19,São José,São Paulo,1,Lupa,26.3,15,18,0,0,6,7,3,4,1,1,2,3,0,1,5.0,4.0,1,0
19,São José,São Paulo,1,Figueredo,32.5,15,25,3,5,2,4,2,2,4,0,4,7,2,0,2.0,1.0,4,0
19,São José,São Paulo,1,Rafael,20.5,14,23,1,3,5,6,1,2,0,2,2,2,2,0,3.0,2.0,0,0
19,São José,São Paulo,1,Mariani,25.8,11,30,1,4,3,8,2,2,3,0,3,2,1,0,2.0,2.0,1,0
19,São José,São Paulo,1,Duda,21.5,11,19,3,5,1,2,0,0,3,0,3,7,1,0,2.0,1.0,2,0
19,São José,São Paulo,1,Ambrosino,12.0,5,5,1,1,1,1,0,0,1,0,1,0,0,0,3.0,0.0,0,0
19,São José,São Paulo,1,L. Eltink,20.3,2,6,0,0,1,3,0,0,3,1,4,1,0,1,2.0,0.0,0,0
19,São José,São Paulo,1,Conceição,9.9,1,4,0,0,0,0,1,2,0,1,1,0,0,1,5.0,2.0,0,0
19,São José,São Paulo,1,Jean,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,São José,São Paulo,1,Fidelis,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,São José,São Paulo,1,Eugeniusz,1.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,1,0
19,São José,São Paulo,1,Equipe,0.0,97,181,11,27,26,41,12,16,21,9,30,27,9,3,28.0,18.0,13,0
19,São Paulo,São José,2,Shamell,40.0,33,58,7,13,4,7,4,5,2,1,3,4,1,0,2.0,5.0,0,0
19,São Paulo,São José,2,Georginho,37.2,18,29,1,2,4,8,7,7,7,4,11,8,1,0,1.0,6.0,4,0
19,São Paulo,São José,2,Léo Meindl,31.1,16,35,0,4,5,6,6,11,4,1,5,3,5,0,4.0,7.0,4,0
19,São Paulo,São José,2,Jefferson,26.7,12,27,0,3,5,8,2,2,3,2,5,0,0,0,2.0,5.0,1,0
19,São Paulo,São José,2,Murilo,29.2,11,18,0,0,5,8,1,2,4,4,8,0,0,0,5.0,1.0,4,0
19,São Paulo,São José,2,Danilo,8.5,4,9,0,1,1,2,2,2,0,0,0,0,0,0,1.0,1.0,0,0
19,São Paulo,São José,2,Kurtz,13.5,3,6,0,0,1,2,1,2,0,1,1,3,0,0,2.0,1.0,2,1
19,São Paulo,São José,2,Jones,11.1,2,5,0,1,0,0,2,2,2,0,2,0,0,0,1.0,1.0,0,0
19,São Paulo,São José,2,Igor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,São Paulo,São José,2,Mamedes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,São Paulo,São José,2,Cassiano,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,São Paulo,São José,2,Equipe,0.0,99,187,8,24,25,41,25,33,23,15,38,18,7,0,18.0,27.0,15,1
