Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,Pinheiros,São José,1,Betinho,28.6,17,28,0,2,5,6,7,10,3,0,3,8,0,1,4.0,6.0,2,0
19,Pinheiros,São José,1,L. Cauê,16.5,13,18,0,0,5,7,3,4,1,2,3,0,0,3,4.0,2.0,1,4
19,Pinheiros,São José,1,Bennett,29.1,11,22,1,2,3,7,2,2,4,0,4,2,2,0,4.0,4.0,2,0
19,Pinheiros,São José,1,Toledo,23.5,10,19,0,0,3,7,4,5,1,0,1,0,0,0,2.0,4.0,1,0
19,Pinheiros,São José,1,Ware,29.6,9,20,1,4,3,4,0,0,1,3,4,1,1,1,2.0,0.0,1,0
19,Pinheiros,São José,1,Buffat,35.4,8,20,0,3,3,4,2,3,5,2,7,5,2,0,3.0,3.0,1,2
19,Pinheiros,São José,1,Dawkins,20.6,6,12,2,4,0,0,0,0,4,0,4,3,1,0,4.0,1.0,2,0
19,Pinheiros,São José,1,Scaglia,8.6,5,19,1,5,0,1,2,2,0,0,0,2,1,0,1.0,1.0,0,0
19,Pinheiros,São José,1,C. Torres,8.1,4,10,1,2,0,1,1,2,1,0,1,0,0,0,3.0,1.0,1,0
19,Pinheiros,São José,1,Viana,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Pinheiros,São José,1,G. Campos,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Pinheiros,São José,1,D. Souza,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Pinheiros,São José,1,Equipe,0.0,83,168,6,22,22,37,21,28,21,10,31,21,7,5,27.0,22.0,11,6
19,São José,Pinheiros,2,Figueredo,33.5,22,39,2,5,5,9,6,6,1,2,3,5,0,0,2.0,5.0,5,0
19,São José,Pinheiros,2,Morillo,37.1,19,29,0,2,9,11,1,1,5,4,9,5,2,0,2.0,3.0,1,0
19,São José,Pinheiros,2,Rafael,31.0,17,30,1,2,5,9,4,6,8,1,9,2,2,0,3.0,4.0,2,1
19,São José,Pinheiros,2,Mariani,25.2,13,22,2,4,2,3,3,4,2,0,2,3,2,0,1.0,6.0,3,0
19,São José,Pinheiros,2,Conceição,15.0,8,12,0,0,3,4,2,4,0,1,1,0,0,0,5.0,4.0,0,0
19,São José,Pinheiros,2,Lupa,23.5,6,15,0,0,2,6,2,3,3,1,4,1,1,0,5.0,2.0,0,0
19,São José,Pinheiros,2,Duda,17.7,3,13,1,3,0,2,0,0,1,0,1,1,0,0,0.0,0.0,1,0
19,São José,Pinheiros,2,L. Eltink,6.6,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,São José,Pinheiros,2,Eugeniusz,6.3,2,3,0,0,1,1,0,1,1,0,1,1,0,0,3.0,2.0,0,0
19,São José,Pinheiros,2,Fidelis,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,São José,Pinheiros,2,Ambrosino,3.9,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.0,0.0,0,0
19,São José,Pinheiros,2,Jean,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,São José,Pinheiros,2,Equipe,0.0,92,165,6,16,28,46,18,25,24,9,33,19,7,0,22.0,26.0,12,1
