Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,Basq. Cearense,Flamengo,1,Felipe,33.2,14,31,1,4,3,6,5,7,6,2,8,3,2,0,5.0,5.0,3,0
19,Basq. Cearense,Flamengo,1,Rashaun,26.3,13,34,1,5,3,7,4,5,0,0,0,1,1,0,3.0,8.0,1,0
19,Basq. Cearense,Flamengo,1,Brite,20.3,10,27,0,2,3,8,4,5,4,1,5,3,1,0,4.0,4.0,1,0
19,Basq. Cearense,Flamengo,1,Alex,29.8,10,28,2,6,1,3,2,4,1,1,2,1,0,0,3.0,2.0,0,0
19,Basq. Cearense,Flamengo,1,Sualisson,16.0,9,10,2,2,1,1,1,2,2,2,4,1,2,1,3.0,3.0,4,0
19,Basq. Cearense,Flamengo,1,Cauê,18.0,5,13,1,3,1,2,0,0,4,0,4,1,0,0,2.0,1.0,0,0
19,Basq. Cearense,Flamengo,1,Mathias,16.3,4,4,0,0,1,1,2,2,1,0,1,0,1,0,3.0,2.0,3,0
19,Basq. Cearense,Flamengo,1,Vinicius,15.7,2,2,0,0,1,1,0,0,1,0,1,1,0,0,4.0,0.0,2,1
19,Basq. Cearense,Flamengo,1,Davis,19.4,2,13,0,3,1,2,0,0,1,0,1,0,1,0,2.0,0.0,0,0
19,Basq. Cearense,Flamengo,1,Armani,1.8,2,4,0,0,0,1,2,2,0,0,0,0,0,0,0.0,1.0,0,0
19,Basq. Cearense,Flamengo,1,J. Gabriel,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Basq. Cearense,Flamengo,1,Gabriel,2.1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Basq. Cearense,Flamengo,1,Equipe,0.0,71,169,7,26,15,32,20,27,23,9,32,11,8,1,29.0,26.0,14,1
19,Flamengo,Basq. Cearense,2,Marquinhos,22.9,19,36,2,5,4,8,5,5,5,2,7,5,1,0,2.0,3.0,0,0
19,Flamengo,Basq. Cearense,2,Mineiro,20.3,15,20,1,1,5,7,2,3,3,0,3,0,0,0,2.0,5.0,2,1
19,Flamengo,Basq. Cearense,2,Olivinha,21.4,10,23,1,3,3,6,1,2,7,3,10,0,1,0,0.0,3.0,0,0
19,Flamengo,Basq. Cearense,2,Zach Graham,22.5,9,15,0,2,4,4,1,1,0,0,0,0,0,0,3.0,5.0,1,0
19,Flamengo,Basq. Cearense,2,Black,8.9,7,14,1,2,1,2,2,4,1,3,4,0,0,0,3.0,2.0,0,0
19,Flamengo,Basq. Cearense,2,Demétrio,20.5,7,30,0,3,3,8,1,5,3,3,6,4,1,0,2.0,4.0,0,1
19,Flamengo,Basq. Cearense,2,Deryk,23.1,6,9,2,3,0,0,0,0,0,0,0,6,2,1,3.0,1.0,4,0
19,Flamengo,Basq. Cearense,2,Balbi,20.9,6,6,0,0,3,3,0,0,2,0,2,4,0,1,3.0,2.0,4,0
19,Flamengo,Basq. Cearense,2,Pedro Nunes,10.0,4,8,0,0,2,3,0,2,1,0,1,0,0,0,1.0,1.0,0,0
19,Flamengo,Basq. Cearense,2,Jhonatan,21.9,3,14,0,2,1,3,1,2,5,0,5,0,0,0,3.0,1.0,0,0
19,Flamengo,Basq. Cearense,2,Ruan,5.0,2,3,0,0,1,1,0,1,1,0,1,0,1,0,3.0,1.0,0,0
19,Flamengo,Basq. Cearense,2,Matheusinho,2.8,0,3,0,1,0,0,0,0,0,0,0,2,0,0,1.0,0.0,0,0
19,Flamengo,Basq. Cearense,2,Equipe,0.0,88,181,7,22,27,45,13,25,31,14,45,21,6,2,26.0,28.0,11,2
