Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,Pinheiros,Rio Claro,1,C. Torres,28.4,27,43,0,3,12,15,3,4,3,3,6,0,0,1,2.0,3.0,1,0
19,Pinheiros,Rio Claro,1,Ware,27.5,16,28,3,7,2,2,3,3,3,2,5,1,1,1,2.0,2.0,0,0
19,Pinheiros,Rio Claro,1,Betinho,27.4,8,24,1,4,1,4,3,4,2,0,2,3,0,0,4.0,7.0,2,0
19,Pinheiros,Rio Claro,1,Dawkins,27.7,8,27,2,5,0,5,2,2,1,0,1,4,1,0,2.0,2.0,2,0
19,Pinheiros,Rio Claro,1,Bennett,29.7,7,23,0,3,2,5,3,4,1,0,1,5,1,0,3.0,4.0,2,0
19,Pinheiros,Rio Claro,1,Isaac,17.0,7,10,0,1,2,2,3,3,3,0,3,2,0,0,0.0,3.0,1,0
19,Pinheiros,Rio Claro,1,Scaglia,13.3,5,10,1,2,1,2,0,0,3,1,4,1,0,1,1.0,0.0,1,0
19,Pinheiros,Rio Claro,1,L. Cauê,17.2,2,12,0,0,1,6,0,0,3,3,6,2,0,0,4.0,1.0,1,0
19,Pinheiros,Rio Claro,1,Toledo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Pinheiros,Rio Claro,1,Buffat,12.0,0,2,0,0,0,1,0,0,3,0,3,2,1,0,5.0,2.0,0,0
19,Pinheiros,Rio Claro,1,Equipe,0.0,80,179,7,25,21,42,17,20,24,12,36,20,4,3,23.0,24.0,10,0
19,Rio Claro,Pinheiros,2,Sahdi,17.6,18,31,3,5,0,3,9,10,2,0,2,5,1,0,3.0,5.0,2,0
19,Rio Claro,Pinheiros,2,Enzo,30.1,18,32,2,5,4,6,4,5,3,0,3,3,1,0,2.0,4.0,1,0
19,Rio Claro,Pinheiros,2,Pastor,31.7,15,27,3,5,3,6,0,0,6,4,10,0,0,0,1.0,0.0,1,1
19,Rio Claro,Pinheiros,2,Ansaloni,30.5,12,24,2,4,2,5,2,2,5,0,5,1,2,1,4.0,4.0,2,0
19,Rio Claro,Pinheiros,2,Figueroa,27.2,8,11,2,3,1,1,0,0,0,0,0,5,0,0,4.0,2.0,1,0
19,Rio Claro,Pinheiros,2,Gerson,20.7,7,15,0,0,2,5,3,5,5,1,6,1,1,0,3.0,4.0,1,1
19,Rio Claro,Pinheiros,2,Pedro,12.5,4,9,0,1,2,3,0,0,3,1,4,1,2,0,3.0,0.0,1,0
19,Rio Claro,Pinheiros,2,Baxley,17.4,3,9,0,1,0,1,3,4,1,0,1,0,0,0,1.0,2.0,0,0
19,Rio Claro,Pinheiros,2,Lucão,12.0,1,6,0,0,0,2,1,2,0,2,2,0,0,0,3.0,2.0,2,0
19,Rio Claro,Pinheiros,2,Bruno,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Rio Claro,Pinheiros,2,Equipe,0.0,86,164,12,24,14,32,22,28,28,9,37,16,7,1,24.0,23.0,13,2
