Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,Bauru,Minas,1,Wiggins,39.4,26,40,0,3,8,10,10,11,8,2,10,1,2,0,2.0,7.0,1,0
19,Bauru,Minas,1,Draper,34.4,24,50,1,8,10,12,1,2,2,2,4,1,0,3,4.0,4.0,1,1
19,Bauru,Minas,1,Gabriel Jaú,23.1,14,23,0,1,7,10,0,0,4,2,6,0,2,0,4.0,0.0,1,0
19,Bauru,Minas,1,Faggiano,40.0,10,31,1,4,1,7,5,5,1,0,1,8,2,0,2.0,6.0,3,0
19,Bauru,Minas,1,Larry,23.8,7,22,1,4,2,5,0,0,3,1,4,1,1,0,0.0,0.0,1,0
19,Bauru,Minas,1,Crescenzi,27.2,3,10,0,2,0,0,3,4,3,0,3,1,2,0,2.0,2.0,2,0
19,Bauru,Minas,1,Pará,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1,0
19,Bauru,Minas,1,Renato,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Bauru,Minas,1,Malachias,2.8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1.0,0,0
19,Bauru,Minas,1,Brito,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Bauru,Minas,1,Andrew,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Bauru,Minas,1,Equipe,0.0,84,178,3,22,28,45,19,22,24,8,32,12,9,3,19.0,20.0,10,1
19,Minas,Bauru,2,Alex,32.5,31,58,5,10,5,10,6,8,3,0,3,1,0,0,3.0,5.0,4,1
19,Minas,Bauru,2,Scott,32.3,20,26,0,0,9,10,2,6,9,3,12,2,0,0,2.0,5.0,2,4
19,Minas,Bauru,2,Tyrone,33.7,13,23,2,2,3,8,1,1,7,1,8,0,0,1,3.0,2.0,1,1
19,Minas,Bauru,2,Deodato,21.2,9,18,1,4,3,3,0,0,1,1,2,4,2,0,1.0,0.0,0,2
19,Minas,Bauru,2,Jackson Jr,20.6,9,21,1,3,3,6,0,0,1,1,2,0,1,1,2.0,0.0,0,0
19,Minas,Bauru,2,Leandrinho,34.9,5,18,0,0,1,7,3,4,5,0,5,9,2,0,4.0,2.0,3,0
19,Minas,Bauru,2,Black,7.3,4,6,0,0,1,2,2,2,1,1,2,0,1,0,0.0,2.0,0,1
19,Minas,Bauru,2,Davi,11.7,3,6,0,1,1,1,1,1,0,0,0,1,1,0,4.0,3.0,2,0
19,Minas,Bauru,2,Queiroz,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Minas,Bauru,2,Shilton,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Minas,Bauru,2,Alexei,5.9,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1.0,0.0,0,0
19,Minas,Bauru,2,Equipe,0.0,94,176,9,20,26,47,15,22,29,9,38,17,7,2,20.0,19.0,12,9
