Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
18,Pinheiros,Mogi,1,Isaac,23.8,17,31,4,7,2,4,1,2,2,1,3,0,0,1,3.0,2.0,1,1
18,Pinheiros,Mogi,1,Bennett,31.3,17,29,2,5,4,5,3,4,3,0,3,1,1,0,3.0,4.0,2,0
18,Pinheiros,Mogi,1,Dawkins,29.7,13,33,2,8,3,4,1,1,6,0,6,9,1,0,0.0,4.0,0,0
18,Pinheiros,Mogi,1,Toledo,35.7,11,21,0,0,4,7,3,7,2,4,6,1,0,0,2.0,5.0,2,1
18,Pinheiros,Mogi,1,Renato,21.6,7,26,1,6,1,3,2,2,11,0,11,2,0,1,2.0,2.0,3,0
18,Pinheiros,Mogi,1,Ruivo,12.8,5,8,1,2,1,1,0,0,2,0,2,3,0,0,0.0,0.0,2,0
18,Pinheiros,Mogi,1,Ware,14.3,4,9,0,1,2,2,0,2,0,0,0,0,0,1,2.0,0.0,1,0
18,Pinheiros,Mogi,1,Gabriel,15.7,4,15,0,3,2,3,0,0,2,1,3,1,2,1,3.0,1.0,1,0
18,Pinheiros,Mogi,1,Mamedes,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Pinheiros,Mogi,1,Luan,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
18,Pinheiros,Mogi,1,Betinho,11.5,0,3,0,1,0,0,0,0,3,0,3,3,0,0,1.0,1.0,0,0
18,Pinheiros,Mogi,1,G. Campos,1.5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Pinheiros,Mogi,1,Equipe,0.0,78,178,10,34,19,29,10,18,33,7,40,20,4,4,18.0,19.0,13,2
18,Mogi,Pinheiros,2,Shamell,36.6,20,43,3,8,4,8,3,3,1,0,1,5,4,0,2.0,2.0,2,0
18,Mogi,Pinheiros,2,JP Batista,36.0,18,26,1,1,6,10,3,3,9,3,12,1,1,1,3.0,4.0,2,0
18,Mogi,Pinheiros,2,Pecos,28.7,11,26,2,6,1,2,3,4,3,2,5,4,1,0,4.0,2.0,3,0
18,Mogi,Pinheiros,2,Cafferata,18.2,9,13,0,1,4,4,1,2,1,0,1,4,1,0,1.0,4.0,0,0
18,Mogi,Pinheiros,2,Lessa,9.4,4,9,0,1,2,3,0,0,1,1,2,0,0,0,3.0,0.0,0,0
18,Mogi,Pinheiros,2,João Pedro,19.0,4,18,0,0,2,9,0,0,4,2,6,0,1,0,1.0,1.0,1,0
18,Mogi,Pinheiros,2,Lucas,7.0,3,5,1,1,0,1,0,0,0,0,0,1,0,0,2.0,0.0,0,0
18,Mogi,Pinheiros,2,Deodato,30.4,2,22,0,6,1,2,0,0,7,0,7,4,0,0,2.0,2.0,3,0
18,Mogi,Pinheiros,2,Mattos,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Mogi,Pinheiros,2,Colina,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Mogi,Pinheiros,2,Filipin,10.0,0,9,0,3,0,0,0,0,1,0,1,0,1,0,2.0,0.0,0,0
18,Mogi,Pinheiros,2,Gruber,4.9,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0.0,1.0,0,0
18,Mogi,Pinheiros,2,Equipe,0.0,71,177,7,27,20,42,10,12,30,10,40,19,9,1,20.0,16.0,11,0
