Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
17,Bauru,Vitória,1,Alex,31.3,19,38,3,8,3,5,4,4,7,1,8,5,3,1,3.0,3.0,3,0
17,Bauru,Vitória,1,Duda,27.3,17,32,3,8,4,4,0,0,4,0,4,1,5,0,2.0,2.0,1,0
17,Bauru,Vitória,1,Hettsheimeir,21.0,14,32,1,6,5,6,1,2,5,0,5,1,0,0,2.0,2.0,3,1
17,Bauru,Vitória,1,Anthony,29.5,8,18,0,2,3,5,2,2,0,0,0,2,1,0,2.0,1.0,3,0
17,Bauru,Vitória,1,Isaac,17.3,7,11,1,2,1,1,2,3,0,1,1,2,0,0,5.0,4.0,1,0
17,Bauru,Vitória,1,Gabriel Jaú,18.6,6,9,2,3,0,0,0,0,1,1,2,2,2,0,5.0,0.0,1,0
17,Bauru,Vitória,1,Stefano,10.5,3,14,0,2,1,3,1,2,1,0,1,0,2,0,0.0,1.0,1,0
17,Bauru,Vitória,1,Renan,18.4,2,8,0,2,1,1,0,0,3,4,7,0,2,0,4.0,2.0,1,0
17,Bauru,Vitória,1,Shilton,22.1,1,6,0,0,0,2,1,2,4,0,4,2,0,0,3.0,1.0,1,0
17,Bauru,Vitória,1,André,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Bauru,Vitória,1,Henrique,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Bauru,Vitória,1,João Marcos,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Bauru,Vitória,1,Equipe,0.0,77,168,10,33,18,27,11,15,27,8,35,15,15,1,26.0,16.0,15,1
17,Vitória,Bauru,2,Okorie,26.7,17,38,1,5,4,8,6,7,1,1,2,2,0,0,2.0,4.0,0,0
17,Vitória,Bauru,2,Maique,29.4,13,31,1,4,4,7,2,5,5,5,10,2,2,1,3.0,4.0,3,1
17,Vitória,Bauru,2,Murilo,25.6,12,28,1,4,0,3,9,10,4,2,6,3,0,0,4.0,5.0,2,0
17,Vitória,Bauru,2,André Goes,34.2,10,25,1,5,1,2,5,6,5,1,6,1,2,0,1.0,7.0,6,0
17,Vitória,Bauru,2,Dawkins,34.9,6,28,1,5,1,6,1,1,2,1,3,2,1,0,2.0,2.0,2,0
17,Vitória,Bauru,2,Kurtz,17.9,5,8,0,0,2,3,1,2,2,1,3,0,0,0,1.0,1.0,6,0
17,Vitória,Bauru,2,Edu Mariano,16.9,3,3,1,1,0,0,0,0,3,2,5,3,1,0,4.0,0.0,0,0
17,Vitória,Bauru,2,Renato,11.0,0,9,0,1,0,3,0,0,1,0,1,0,0,0,0.0,1.0,0,0
17,Vitória,Bauru,2,João Pedro,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Vitória,Bauru,2,Equipe,0.0,66,170,6,25,12,32,24,31,25,14,39,13,6,1,17.0,24.0,19,1
