Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
17,Mogi,Botafogo,1,Shamell,29.2,19,35,2,5,4,7,5,6,2,0,2,5,1,0,1.0,6.0,3,0
17,Mogi,Botafogo,1,Vithinho,32.7,15,23,4,6,1,2,1,1,2,0,2,11,2,0,3.0,3.0,2,0
17,Mogi,Botafogo,1,José Carlos,18.9,10,23,1,5,3,3,1,2,3,1,4,0,1,0,2.0,1.0,2,0
17,Mogi,Botafogo,1,Wesley,27.0,9,20,0,1,4,8,1,1,6,5,11,1,0,0,1.0,2.0,1,1
17,Mogi,Botafogo,1,C. Torres,18.6,8,19,1,1,2,7,1,2,3,4,7,1,0,0,3.0,3.0,2,0
17,Mogi,Botafogo,1,Larry,25.1,8,16,1,2,2,4,1,2,3,1,4,2,2,0,1.0,0.0,4,0
17,Mogi,Botafogo,1,Lessa,7.5,6,14,2,4,0,1,0,0,0,1,1,0,0,0,3.0,1.0,0,0
17,Mogi,Botafogo,1,Vieira,15.9,6,10,1,2,1,1,1,2,1,0,1,1,1,0,3.0,3.0,1,0
17,Mogi,Botafogo,1,Filipin,25.1,3,14,0,3,1,2,1,1,1,2,3,0,0,0,0.0,1.0,1,0
17,Mogi,Botafogo,1,Equipe,0.0,84,174,12,29,18,35,12,17,24,14,38,21,7,0,17.0,20.0,16,1
17,Botafogo,Mogi,2,Douglas,29.1,26,46,3,8,6,8,5,6,5,6,11,0,0,0,3.0,4.0,2,1
17,Botafogo,Mogi,2,Dos Santos,22.0,14,14,0,0,6,6,2,2,6,2,8,0,0,1,1.0,2.0,2,1
17,Botafogo,Mogi,2,Guga,35.4,8,22,0,2,4,8,0,0,0,0,0,6,3,0,3.0,1.0,2,0
17,Botafogo,Mogi,2,Tatum,28.4,8,32,0,6,3,5,2,4,3,0,3,1,2,0,1.0,2.0,3,0
17,Botafogo,Mogi,2,R. Bahia,12.1,6,11,1,1,1,3,1,2,3,1,4,2,0,0,5.0,2.0,1,0
17,Botafogo,Mogi,2,Jamaal,22.1,4,19,1,3,0,4,1,2,2,0,2,3,2,0,0.0,4.0,4,0
17,Botafogo,Mogi,2,Coimbra,12.6,2,2,0,0,1,1,0,0,1,1,2,1,0,0,2.0,1.0,0,0
17,Botafogo,Mogi,2,Gabriel,22.9,2,18,0,4,1,3,0,0,0,0,0,1,1,1,1.0,0.0,2,0
17,Botafogo,Mogi,2,Roberto,4.3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0,0
17,Botafogo,Mogi,2,Fabrício,11.2,0,5,0,1,0,1,0,0,0,0,0,1,1,0,3.0,0.0,0,0
17,Botafogo,Mogi,2,Guapi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Botafogo,Mogi,2,Varela,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Botafogo,Mogi,2,Equipe,0.0,70,171,5,25,22,40,11,16,22,12,34,15,9,2,22.0,16.0,16,2
