Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
17,L. Sorocabana,Oral Sin Campo Mourão,1,Cook,30.0,13,27,1,3,2,6,6,6,0,1,1,0,1,0,2.0,2.0,3,0
17,L. Sorocabana,Oral Sin Campo Mourão,1,Brite,33.2,11,30,0,4,5,8,1,2,3,0,3,1,3,0,2.0,3.0,8,0
17,L. Sorocabana,Oral Sin Campo Mourão,1,Mineiro,23.6,10,19,0,0,5,8,0,3,7,2,9,1,1,2,3.0,3.0,3,0
17,L. Sorocabana,Oral Sin Campo Mourão,1,Crescenzi,17.0,7,16,1,3,1,2,2,3,1,1,2,1,0,0,5.0,2.0,2,0
17,L. Sorocabana,Oral Sin Campo Mourão,1,Lucão,19.4,7,13,0,0,2,5,3,3,8,6,14,0,1,0,1.0,1.0,2,0
17,L. Sorocabana,Oral Sin Campo Mourão,1,Jackson,16.9,6,25,1,3,0,6,3,4,3,0,3,0,1,0,5.0,4.0,0,0
17,L. Sorocabana,Oral Sin Campo Mourão,1,Robinho,13.4,5,8,0,0,2,2,1,4,1,0,1,1,2,0,5.0,4.0,0,1
17,L. Sorocabana,Oral Sin Campo Mourão,1,Ferros,26.8,4,9,0,1,0,1,4,4,0,0,0,2,2,0,3.0,4.0,2,0
17,L. Sorocabana,Oral Sin Campo Mourão,1,Henrique,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,L. Sorocabana,Oral Sin Campo Mourão,1,Drudi,14.3,0,3,0,1,0,0,0,0,2,0,2,1,1,0,1.0,0.0,0,0
17,L. Sorocabana,Oral Sin Campo Mourão,1,Branquinho,5.4,0,4,0,0,0,2,0,0,0,0,0,0,1,0,2.0,0.0,0,0
17,L. Sorocabana,Oral Sin Campo Mourão,1,Leandro,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,L. Sorocabana,Oral Sin Campo Mourão,1,Equipe,0.0,63,154,3,15,17,40,20,29,27,15,42,7,13,2,29.0,23.0,22,1
17,Oral Sin Campo Mourão,L. Sorocabana,2,Brown,33.8,17,41,1,5,5,10,4,6,3,2,5,4,5,0,3.0,8.0,5,0
17,Oral Sin Campo Mourão,L. Sorocabana,2,César,29.7,12,36,0,4,3,8,6,8,1,1,2,1,0,0,0.0,6.0,1,0
17,Oral Sin Campo Mourão,L. Sorocabana,2,Hélio,29.9,11,24,2,5,1,2,3,5,3,1,4,2,1,0,3.0,5.0,2,0
17,Oral Sin Campo Mourão,L. Sorocabana,2,Márcio,14.6,7,15,2,3,0,2,1,2,0,0,0,0,0,0,3.0,2.0,0,0
17,Oral Sin Campo Mourão,L. Sorocabana,2,Alemão,19.4,6,17,0,1,2,6,2,2,4,1,5,0,2,1,3.0,1.0,0,1
17,Oral Sin Campo Mourão,L. Sorocabana,2,Pastor,20.9,6,10,1,2,1,1,1,2,2,2,4,3,1,1,4.0,1.0,2,1
17,Oral Sin Campo Mourão,L. Sorocabana,2,Mathias,20.1,5,5,1,1,1,1,0,0,5,0,5,0,2,0,4.0,1.0,5,0
17,Oral Sin Campo Mourão,L. Sorocabana,2,Jones,15.6,3,12,1,2,0,3,0,0,2,1,3,3,1,0,2.0,3.0,0,0
17,Oral Sin Campo Mourão,L. Sorocabana,2,Lucas,16.1,1,4,0,0,0,1,1,2,1,1,2,1,0,0,3.0,2.0,4,0
17,Oral Sin Campo Mourão,L. Sorocabana,2,Gradnigo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Oral Sin Campo Mourão,L. Sorocabana,2,Alef,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Oral Sin Campo Mourão,L. Sorocabana,2,Wesley,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Oral Sin Campo Mourão,L. Sorocabana,2,Equipe,0.0,68,164,8,23,13,34,18,27,24,10,34,14,12,2,25.0,29.0,19,2
