Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
17,Caxias do Sul,Pinheiros,1,Paranhos,33.1,17,32,0,0,6,12,5,8,6,7,13,2,0,0,2.0,4.0,2,1
17,Caxias do Sul,Pinheiros,1,Cauê,40.0,16,23,3,4,3,5,1,1,4,2,6,2,2,0,2.0,6.0,4,0
17,Caxias do Sul,Pinheiros,1,Pedro,22.7,12,31,1,4,3,8,3,3,0,1,1,2,1,0,2.0,4.0,0,0
17,Caxias do Sul,Pinheiros,1,Cafferata,26.0,10,31,2,8,1,2,2,3,1,0,1,1,2,0,2.0,1.0,2,0
17,Caxias do Sul,Pinheiros,1,Vinicius,19.9,7,16,0,1,1,4,5,5,0,2,2,2,0,0,5.0,3.0,3,0
17,Caxias do Sul,Pinheiros,1,Cauê,21.8,6,7,1,1,1,1,1,2,4,0,4,2,0,0,3.0,2.0,1,0
17,Caxias do Sul,Pinheiros,1,Alex,21.0,3,26,1,6,0,2,0,4,3,1,4,2,0,0,3.0,3.0,1,0
17,Caxias do Sul,Pinheiros,1,Dida,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Caxias do Sul,Pinheiros,1,Jonas,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Caxias do Sul,Pinheiros,1,Nandão,8.5,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1.0,0.0,0,0
17,Caxias do Sul,Pinheiros,1,Buboltz,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
17,Caxias do Sul,Pinheiros,1,Jonathan,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Caxias do Sul,Pinheiros,1,Equipe,0.0,71,168,8,24,15,35,17,26,21,14,35,13,5,0,21.0,23.0,15,1
17,Pinheiros,Caxias do Sul,2,Holloway,27.7,25,35,3,5,6,7,4,6,3,0,3,2,0,0,3.0,6.0,1,0
17,Pinheiros,Caxias do Sul,2,Ansaloni,23.2,18,33,2,5,3,6,6,6,8,1,9,1,0,0,4.0,5.0,2,0
17,Pinheiros,Caxias do Sul,2,Gemerson,17.2,13,29,1,5,4,5,2,4,3,2,5,2,0,0,2.0,3.0,0,0
17,Pinheiros,Caxias do Sul,2,Bennett,31.0,10,15,2,3,1,2,2,2,1,0,1,6,1,0,1.0,1.0,0,0
17,Pinheiros,Caxias do Sul,2,Arthur,21.3,7,17,1,3,2,4,0,0,4,1,5,2,1,0,2.0,0.0,2,0
17,Pinheiros,Caxias do Sul,2,Ware,14.4,4,14,0,0,2,7,0,0,2,2,4,0,1,0,3.0,0.0,0,0
17,Pinheiros,Caxias do Sul,2,Ruivo,25.4,3,6,1,2,0,0,0,0,0,1,1,5,2,0,4.0,3.0,2,0
17,Pinheiros,Caxias do Sul,2,Gui Bento,11.4,2,5,0,1,0,0,2,2,1,0,1,1,1,0,1.0,1.0,0,0
17,Pinheiros,Caxias do Sul,2,Lupa,21.6,2,10,0,0,1,5,0,0,3,3,6,3,1,0,3.0,1.0,0,0
17,Pinheiros,Caxias do Sul,2,Vitor,2.9,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0.0,1.0,0,0
17,Pinheiros,Caxias do Sul,2,Mamedes,1.6,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0,0
17,Pinheiros,Caxias do Sul,2,Jonatan,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1,0
17,Pinheiros,Caxias do Sul,2,Equipe,0.0,86,168,10,24,19,37,18,22,26,11,37,22,8,0,25.0,21.0,12,0
