Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
17,Botafogo,Oral Sin Campo Mourão,1,Guga,34.1,18,24,0,0,5,7,8,10,3,0,3,5,0,0,1.0,5.0,0,0
17,Botafogo,Oral Sin Campo Mourão,1,R. Bahia,24.5,14,25,0,1,7,11,0,0,7,1,8,1,0,0,5.0,2.0,1,0
17,Botafogo,Oral Sin Campo Mourão,1,Tatum,37.7,14,36,2,5,3,9,2,3,7,1,8,5,2,1,1.0,6.0,3,0
17,Botafogo,Oral Sin Campo Mourão,1,Roberto,14.3,5,8,0,0,2,3,1,2,3,2,5,0,1,0,2.0,1.0,0,0
17,Botafogo,Oral Sin Campo Mourão,1,Fabrício,17.3,5,10,0,0,2,4,1,2,3,1,4,0,0,0,3.0,2.0,0,0
17,Botafogo,Oral Sin Campo Mourão,1,Gabriel,19.6,4,22,0,3,1,4,2,5,1,1,2,2,0,0,1.0,3.0,0,0
17,Botafogo,Oral Sin Campo Mourão,1,Coimbra,25.3,4,10,0,0,2,5,0,0,5,0,5,1,0,2,5.0,0.0,2,0
17,Botafogo,Oral Sin Campo Mourão,1,Dos Santos,11.4,3,5,0,0,1,2,1,1,3,0,3,0,0,0,1.0,1.0,4,0
17,Botafogo,Oral Sin Campo Mourão,1,Douglas,4.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.0,1,0
17,Botafogo,Oral Sin Campo Mourão,1,Varela,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
17,Botafogo,Oral Sin Campo Mourão,1,Rafinha,10.6,0,11,0,3,0,1,0,0,3,0,3,0,0,0,1.0,1.0,0,0
17,Botafogo,Oral Sin Campo Mourão,1,Guapi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Botafogo,Oral Sin Campo Mourão,1,Equipe,0.0,67,151,2,12,23,46,15,23,38,8,46,14,3,3,24.0,21.0,12,0
17,Oral Sin Campo Mourão,Botafogo,2,César,33.4,17,43,1,8,4,6,6,7,3,1,4,1,0,0,2.0,6.0,1,0
17,Oral Sin Campo Mourão,Botafogo,2,Márcio,31.0,15,41,1,6,4,9,4,5,3,1,4,0,0,0,4.0,4.0,1,0
17,Oral Sin Campo Mourão,Botafogo,2,Hélio,31.8,10,27,1,5,2,4,3,4,3,2,5,5,2,0,4.0,3.0,1,0
17,Oral Sin Campo Mourão,Botafogo,2,Alemão,31.7,10,23,0,0,4,10,2,3,11,1,12,3,2,4,1.0,5.0,0,0
17,Oral Sin Campo Mourão,Botafogo,2,Mathias,15.1,5,7,1,1,1,2,0,0,5,0,5,0,0,0,5.0,1.0,2,0
17,Oral Sin Campo Mourão,Botafogo,2,Brown,32.8,4,18,0,0,1,7,2,4,1,0,1,3,0,0,2.0,3.0,1,0
17,Oral Sin Campo Mourão,Botafogo,2,Lucas,15.3,3,7,1,1,0,1,0,2,0,0,0,1,0,0,1.0,1.0,0,0
17,Oral Sin Campo Mourão,Botafogo,2,Gradnigo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Oral Sin Campo Mourão,Botafogo,2,Rapha,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Oral Sin Campo Mourão,Botafogo,2,Solano,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Oral Sin Campo Mourão,Botafogo,2,Jones,8.9,0,8,0,2,0,1,0,0,0,1,1,1,0,0,2.0,0.0,0,0
17,Oral Sin Campo Mourão,Botafogo,2,Wesley,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Oral Sin Campo Mourão,Botafogo,2,Equipe,0.0,64,174,5,23,16,40,17,25,30,7,37,14,4,4,22.0,23.0,6,0
